measurement_id,sample_id,replicate_id,sensor_id,target_bacterium,species_code,sensor_state,sensor_state_code,contamination_status,surface_type,sensor_lot,experimental_batch,operator_id,measurement_date,incubation_time_h,incubation_temperature_C,sample_mean_cfu_mL,sample_log10_mean_cfu_mL,qc_flag
SA_050_R1_0,SA_050,1,L01-SA_050-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R1_1,SA_050,1,L01-SA_050-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,REVIEW
SA_050_R1_2,SA_050,1,L01-SA_050-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R2_0,SA_050,2,L01-SA_050-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R2_1,SA_050,2,L01-SA_050-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,FAIL
SA_050_R2_2,SA_050,2,L01-SA_050-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R3_0,SA_050,3,L01-SA_050-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R3_1,SA_050,3,L01-SA_050-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_050_R3_2,SA_050,3,L01-SA_050-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B02,OP01,2026-08-24,3.85,37.2,5466.667,3.7377,PASS
SA_051_R1_0,SA_051,1,L04-SA_051-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R1_1,SA_051,1,L04-SA_051-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R1_2,SA_051,1,L04-SA_051-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R2_0,SA_051,2,L04-SA_051-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,REVIEW
SA_051_R2_1,SA_051,2,L04-SA_051-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R2_2,SA_051,2,L04-SA_051-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R3_0,SA_051,3,L04-SA_051-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R3_1,SA_051,3,L04-SA_051-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_051_R3_2,SA_051,3,L04-SA_051-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L04,B05,OP02,2026-08-02,3.72,36.2,31500.0,4.4983,PASS
SA_052_R1_0,SA_052,1,L04-SA_052-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R1_1,SA_052,1,L04-SA_052-R1,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R1_2,SA_052,1,L04-SA_052-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R2_0,SA_052,2,L04-SA_052-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R2_1,SA_052,2,L04-SA_052-R2,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R2_2,SA_052,2,L04-SA_052-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R3_0,SA_052,3,L04-SA_052-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R3_1,SA_052,3,L04-SA_052-R3,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_052_R3_2,SA_052,3,L04-SA_052-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B02,OP03,2026-08-07,4.01,37.2,211333.333,5.325,PASS
SA_053_R1_0,SA_053,1,L04-SA_053-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R1_1,SA_053,1,L04-SA_053-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R1_2,SA_053,1,L04-SA_053-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R2_0,SA_053,2,L04-SA_053-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R2_1,SA_053,2,L04-SA_053-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R2_2,SA_053,2,L04-SA_053-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R3_0,SA_053,3,L04-SA_053-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R3_1,SA_053,3,L04-SA_053-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,PASS
SA_053_R3_2,SA_053,3,L04-SA_053-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B05,OP02,2026-09-03,3.6,37.0,473.333,2.6752,FAIL
SA_054_R1_0,SA_054,1,L02-SA_054-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R1_1,SA_054,1,L02-SA_054-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R1_2,SA_054,1,L02-SA_054-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R2_0,SA_054,2,L02-SA_054-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R2_1,SA_054,2,L02-SA_054-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R2_2,SA_054,2,L02-SA_054-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R3_0,SA_054,3,L02-SA_054-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R3_1,SA_054,3,L02-SA_054-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_054_R3_2,SA_054,3,L02-SA_054-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B08,OP01,2026-08-09,4.39,36.8,236.667,2.3741,PASS
SA_055_R1_0,SA_055,1,L04-SA_055-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R1_1,SA_055,1,L04-SA_055-R1,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R1_2,SA_055,1,L04-SA_055-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R2_0,SA_055,2,L04-SA_055-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R2_1,SA_055,2,L04-SA_055-R2,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R2_2,SA_055,2,L04-SA_055-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R3_0,SA_055,3,L04-SA_055-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R3_1,SA_055,3,L04-SA_055-R3,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_055_R3_2,SA_055,3,L04-SA_055-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L04,B07,OP02,2026-08-12,3.95,37.5,1763333.333,6.2463,PASS
SA_056_R1_0,SA_056,1,L03-SA_056-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R1_1,SA_056,1,L03-SA_056-R1,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,REVIEW
SA_056_R1_2,SA_056,1,L03-SA_056-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R2_0,SA_056,2,L03-SA_056-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R2_1,SA_056,2,L03-SA_056-R2,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,REVIEW
SA_056_R2_2,SA_056,2,L03-SA_056-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R3_0,SA_056,3,L03-SA_056-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R3_1,SA_056,3,L03-SA_056-R3,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_056_R3_2,SA_056,3,L03-SA_056-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L03,B02,OP03,2026-08-11,4.07,36.8,11433333.333,7.0582,PASS
SA_057_R1_0,SA_057,1,L05-SA_057-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R1_1,SA_057,1,L05-SA_057-R1,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R1_2,SA_057,1,L05-SA_057-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R2_0,SA_057,2,L05-SA_057-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R2_1,SA_057,2,L05-SA_057-R2,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R2_2,SA_057,2,L05-SA_057-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R3_0,SA_057,3,L05-SA_057-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R3_1,SA_057,3,L05-SA_057-R3,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_057_R3_2,SA_057,3,L05-SA_057-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B10,OP02,2026-09-11,3.51,37.1,0.0,,PASS
SA_058_R1_0,SA_058,1,L05-SA_058-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R1_1,SA_058,1,L05-SA_058-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R1_2,SA_058,1,L05-SA_058-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R2_0,SA_058,2,L05-SA_058-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R2_1,SA_058,2,L05-SA_058-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R2_2,SA_058,2,L05-SA_058-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R3_0,SA_058,3,L05-SA_058-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R3_1,SA_058,3,L05-SA_058-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_058_R3_2,SA_058,3,L05-SA_058-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B03,OP01,2026-08-19,3.85,37.1,1073.333,3.0307,PASS
SA_059_R1_0,SA_059,1,L05-SA_059-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R1_1,SA_059,1,L05-SA_059-R1,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R1_2,SA_059,1,L05-SA_059-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R2_0,SA_059,2,L05-SA_059-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R2_1,SA_059,2,L05-SA_059-R2,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R2_2,SA_059,2,L05-SA_059-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R3_0,SA_059,3,L05-SA_059-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,REVIEW
SA_059_R3_1,SA_059,3,L05-SA_059-R3,Staphylococcus aureus,SA,capture_probe,1,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_059_R3_2,SA_059,3,L05-SA_059-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L05,B04,OP01,2026-08-18,4.0,37.3,3.333,0.5229,PASS
SA_060_R1_0,SA_060,1,L02-SA_060-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R1_1,SA_060,1,L02-SA_060-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R1_2,SA_060,1,L02-SA_060-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R2_0,SA_060,2,L02-SA_060-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R2_1,SA_060,2,L02-SA_060-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R2_2,SA_060,2,L02-SA_060-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R3_0,SA_060,3,L02-SA_060-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R3_1,SA_060,3,L02-SA_060-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_060_R3_2,SA_060,3,L02-SA_060-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B07,OP03,2026-09-11,4.02,37.6,583.333,2.7659,PASS
SA_061_R1_0,SA_061,1,L02-SA_061-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R1_1,SA_061,1,L02-SA_061-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R1_2,SA_061,1,L02-SA_061-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R2_0,SA_061,2,L02-SA_061-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R2_1,SA_061,2,L02-SA_061-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R2_2,SA_061,2,L02-SA_061-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R3_0,SA_061,3,L02-SA_061-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R3_1,SA_061,3,L02-SA_061-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_061_R3_2,SA_061,3,L02-SA_061-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-08-28,4.26,36.9,42666.667,4.6301,PASS
SA_062_R1_0,SA_062,1,L01-SA_062-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R1_1,SA_062,1,L01-SA_062-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R1_2,SA_062,1,L01-SA_062-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R2_0,SA_062,2,L01-SA_062-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R2_1,SA_062,2,L01-SA_062-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R2_2,SA_062,2,L01-SA_062-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,REVIEW
SA_062_R3_0,SA_062,3,L01-SA_062-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R3_1,SA_062,3,L01-SA_062-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_062_R3_2,SA_062,3,L01-SA_062-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B01,OP02,2026-08-18,4.42,36.6,104000.0,5.017,PASS
SA_063_R1_0,SA_063,1,L02-SA_063-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R1_1,SA_063,1,L02-SA_063-R1,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R1_2,SA_063,1,L02-SA_063-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R2_0,SA_063,2,L02-SA_063-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R2_1,SA_063,2,L02-SA_063-R2,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R2_2,SA_063,2,L02-SA_063-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R3_0,SA_063,3,L02-SA_063-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R3_1,SA_063,3,L02-SA_063-R3,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_063_R3_2,SA_063,3,L02-SA_063-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP02,2026-08-22,4.46,36.7,633333.333,5.8016,PASS
SA_064_R1_0,SA_064,1,L03-SA_064-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R1_1,SA_064,1,L03-SA_064-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R1_2,SA_064,1,L03-SA_064-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R2_0,SA_064,2,L03-SA_064-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R2_1,SA_064,2,L03-SA_064-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R2_2,SA_064,2,L03-SA_064-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R3_0,SA_064,3,L03-SA_064-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R3_1,SA_064,3,L03-SA_064-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
SA_064_R3_2,SA_064,3,L03-SA_064-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP03,2026-08-07,4.07,37.2,15500.0,4.1903,PASS
